Date,Open,High,Low,Close,Volume,Daily_Return,Log_Return
2022-02-18 00:00:00+05:30,131.97099027950296,132.39496486297898,128.50212657130263,129.42715454101562,11829998,-0.02241640395927591,-0.022671470532998228
2022-02-21 00:00:00+05:30,130.4008922923696,130.51774610606674,127.01234564781744,127.28498077392578,14222260,-0.01655119263563032,-0.016689693992884003
2022-02-22 00:00:00+05:30,129.69975762622636,129.69975762622636,127.16808067556427,128.49234008789062,29399172,0.009485481371201754,0.009440776667532624
2022-02-23 00:00:00+05:30,129.5050659891606,129.62190791073763,124.36380748711758,125.22068786621094,21301826,-0.02546184635941595,-0.025791608783923614
2022-02-24 00:00:00+05:30,125.2206923725728,126.50600110120914,121.52054749686691,122.0268783569336,28766189,-0.025505446134345577,-0.02583634869492535
2022-02-25 00:00:00+05:30,124.16903808988124,124.94801577397398,122.1437032429938,124.24694061279297,20225258,0.018193223376292478,0.018029706970228432
2022-02-28 00:00:00+05:30,125.02593457593292,126.07755934088779,121.36474136124126,125.14277648925781,20210070,0.007210124225566661,0.007184255549711693
2022-03-02 00:00:00+05:30,129.0376784691903,131.14092821184653,126.11651147801098,126.93444061279297,41103406,0.014316959986012012,0.01421544013748477
2022-03-03 00:00:00+05:30,131.10194154261958,133.8283633315607,126.895455079357,132.65989685058594,42345653,0.04510561680622338,0.04411794902376531
2022-03-04 00:00:00+05:30,132.50410538439255,133.20518052740286,127.63549498499917,128.72605895996094,32658756,-0.029653557586100443,-0.030102114122401602
2022-03-07 00:00:00+05:30,130.1671821559868,147.8499740756456,130.1671821559868,145.6298828125,132538155,0.13131625398239555,0.12338178137327738
2022-03-08 00:00:00+05:30,148.0057760180236,151.86171359492587,138.50224961938096,139.51492309570312,73127816,-0.04198973176865051,-0.04289678266438646
2022-03-09 00:00:00+05:30,142.5529419102926,143.17612654726136,135.42529956928126,136.63270568847656,51977091,-0.020658846690181254,-0.02087522594848945
2022-03-10 00:00:00+05:30,131.06300459680304,137.80115728516708,128.53132694485885,135.8147735595703,62112814,-0.0059863568154109315,-0.006004346881941736
2022-03-11 00:00:00+05:30,134.37366751558338,137.41167611360655,133.7504829121726,136.86639404296875,26187452,0.007743049270977798,0.007713225716211802
2022-03-14 00:00:00+05:30,135.54213313071176,136.7105997956317,132.89361344472962,133.82838439941406,20214021,-0.022196899865725372,-0.022446958322802857
2022-03-15 00:00:00+05:30,131.10196078109362,132.03673172579468,125.92175149018556,127.55760955810547,42333127,-0.046856837355170544,-0.047990163478265124
2022-03-16 00:00:00+05:30,129.31033959424025,130.7514535550657,126.07758585888834,130.32301330566406,25545119,0.021679645433453354,0.021447984163147638
2022-03-17 00:00:00+05:30,129.77768190809934,133.59466765811462,128.219726600133,132.65989685058594,66314748,0.017931472620579036,0.01777260016565041
2022-03-21 00:00:00+05:30,133.75047707414316,136.32110602209698,132.65991298046924,134.41261291503906,20614652,0.01321210181873722,0.013125583229932403
2022-03-22 00:00:00+05:30,137.25586411629988,141.18970375684526,135.3863224486427,136.671630859375,39742745,0.016806591995677023,0.016666923952025847
2022-03-23 00:00:00+05:30,137.48957314668718,138.42434407128292,136.20426461115022,136.7884979248047,10994784,0.000855093809116303,0.0008547284246827047
2022-03-24 00:00:00+05:30,139.35911435632033,140.52758097826685,137.48957251570872,138.22959899902344,20332589,0.010535250376175309,0.010480141346299376
2022-03-25 00:00:00+05:30,139.0475276986509,139.6317610083091,136.39900811603658,136.9442901611328,13608989,-0.00929836190799993,-0.009341861535255624
2022-03-28 00:00:00+05:30,136.7105906202449,138.58013240413868,136.04845480006006,137.3727264404297,15253027,0.003128544306540748,0.0031236605950892837
2022-03-29 00:00:00+05:30,136.2821600447948,136.4769044895248,132.85466257205005,133.2052001953125,14210783,-0.030337362831074022,-0.03080706471308492
2022-03-30 00:00:00+05:30,126.97336705525717,128.41448057695138,125.53225353356297,126.19438934326172,95239532,-0.052631660338869346,-0.05406730718353092
2022-03-31 00:00:00+05:30,126.07755125703737,128.72607080348374,125.53225733313052,127.67444610595703,33523683,0.01172838800835585,0.011660143545793034
2022-04-01 00:00:00+05:30,127.67443792264598,131.06299560970243,127.40180286442408,130.8292999267578,28335224,0.02471014300060137,0.02440978528201221
2022-04-04 00:00:00+05:30,130.05033103704446,131.68618904204155,128.8039737874697,130.90721130371094,17745513,0.0005955193293607497,0.0005953420780926422
2022-04-05 00:00:00+05:30,132.6209708496317,134.5684153555,131.88094431465336,133.86734008789062,20054934,0.022612419550455787,0.022360548661843893
2022-04-06 00:00:00+05:30,132.8936121255576,135.1526429008088,132.65991641764188,134.60736083984375,12969222,0.005528015656897756,0.005512792256042509
2022-04-07 00:00:00+05:30,132.89362196305507,135.3863486307469,131.0240680475924,131.53041076660156,24550313,-0.022858705898729847,-0.02312401702609712
2022-04-08 00:00:00+05:30,131.64722080209626,133.43887174647648,131.4135251334805,133.1272735595703,9529874,0.012140635642067243,0.012067529235870289
2022-04-11 00:00:00+05:30,133.2052144951725,134.568425754626,132.0756989717342,133.3610076904297,9724979,0.0017557193549433414,0.001754179881375606
2022-04-12 00:00:00+05:30,133.2052248480671,134.13999597852086,131.0240842861684,131.56936645507812,13184429,-0.01343452082718577,-0.013525580483670474
2022-04-13 00:00:00+05:30,133.51677101651953,136.2042535500871,132.97148901197548,135.7368621826172,23458303,0.03167527396251457,0.031183960531397936
2022-04-18 00:00:00+05:30,137.10008333312356,139.43701657175637,136.39900811603658,136.9442901611328,23916912,0.00889535796761809,0.008856027338866035
2022-04-19 00:00:00+05:30,138.11277971641178,140.06022440534522,137.10010610091456,137.9959259033203,17880666,0.007679296018476611,0.0076499603141275685
2022-04-20 00:00:00+05:30,137.8011505749273,138.15170004943974,136.1653045343137,136.71058654785156,10076403,-0.009314328282193363,-0.009357977893843739
2022-04-21 00:00:00+05:30,136.86639931014358,137.64537712282083,135.46423687007288,135.6589813232422,12246720,-0.0076922003713391085,-0.0077219379410014
2022-04-22 00:00:00+05:30,135.6589866974177,137.33379619277682,135.30844904507788,135.54214477539062,10267952,-0.0008612518442341344,-0.0008616229346873894
2022-04-25 00:00:00+05:30,133.20520450195903,134.76316011016908,131.10196680812706,132.15357971191406,12583497,-0.025000084431980985,-0.02531789458119782
2022-04-26 00:00:00+05:30,133.2830880444602,133.75046752856832,129.07660136994912,130.05032348632812,20086229,-0.015915242176344324,-0.016043249639725587
2022-04-27 00:00:00+05:30,130.82931369395064,131.5693401959349,127.24602309466891,128.41448974609375,13981957,-0.012578467291596951,-0.012658245912469113
2022-04-28 00:00:00+05:30,129.3103049693005,129.3103049693005,126.54493161228392,128.3755340576172,13030499,-0.0003033589788316027,-0.0003034050014747436
2022-04-29 00:00:00+05:30,129.69979435108112,130.43982083048752,124.24695014412876,124.98697662353516,15964743,-0.026395663776254907,-0.026750283514562767
2022-05-02 00:00:00+05:30,123.19531745333438,124.05219767055344,121.44261764323237,121.79316711425781,23405519,-0.025553138379346585,-0.02588529038668863
2022-05-04 00:00:00+05:30,123.85746711060887,126.8175850540259,123.03953806375898,126.38914489746094,23661920,0.037735924700040835,0.03704134457311348
2022-05-05 00:00:00+05:30,127.90814706538852,131.1798513121266,127.28496247404378,128.41448974609375,26878516,0.01602467403570107,0.015897634329612664
2022-05-06 00:00:00+05:30,127.6744391451121,130.4008610709733,125.49331111342818,130.05032348632812,16768573,0.012738700620691823,0.012658245912469113
2022-05-09 00:00:00+05:30,128.7260672261031,130.32297391690065,126.77862294129066,128.33657836914062,9952775,-0.013177553667274466,-0.013265147997952198
2022-05-10 00:00:00+05:30,124.98698474786704,125.92175572399748,119.1057000222537,120.31311798095703,22602956,-0.06251888970504837,-0.06455867035928353
2022-05-11 00:00:00+05:30,119.96255093077647,124.63641655145608,119.76780652991482,123.54585266113281,15084514,0.02686934504255345,0.026514702836280435
2022-05-12 00:00:00+05:30,123.85745556133624,125.4154109772021,119.96256702167157,121.9100112915039,21459069,-0.013240763120683341,-0.013329203571601056
2022-05-13 00:00:00+05:30,124.63644184324579,124.87013754895335,119.1446462472763,119.6120376586914,12934346,-0.018849753260359536,-0.019029674426797705
2022-05-16 00:00:00+05:30,120.11837933422977,121.71528626730854,118.24883729166727,119.5730972290039,13205775,-0.00032555610998463713,-0.0003256091148795548
2022-05-17 00:00:00+05:30,121.52053862077751,127.5186653933976,121.17000098277688,127.09022521972656,17843200,0.06286638186118076,0.06096939236323262
2022-05-18 00:00:00+05:30,126.19437201246322,128.14181602500125,124.79220994618485,127.12914276123047,12616832,0.00030621978548417417,0.00030617290977463796
2022-05-19 00:00:00+05:30,123.50692113421319,126.23334318182823,122.92268783829567,124.63643646240234,8932407,-0.019607670158760082,-0.019802450858130705
2022-05-20 00:00:00+05:30,125.9217487872045,127.59655808483987,124.71434278127278,126.11649322509766,7235654,0.01187499261615832,0.011805038152575165
2022-05-23 00:00:00+05:30,125.99967138511823,127.90816480318969,120.46892371355531,120.81947326660156,18029557,-0.04200100893260461,-0.042908554177389036
2022-05-24 00:00:00+05:30,122.61108085495484,122.88372779473873,116.96349273126637,117.35298156738281,19141394,-0.028691498195572707,-0.02911114559617367
2022-05-25 00:00:00+05:30,119.10570073748076,119.3783477216909,114.97712791092455,118.87201690673828,19366472,0.012944156331326395,0.012861096729549715
2022-05-26 00:00:00+05:30,119.02778530826068,119.41727412675219,115.36659279169145,118.32669830322266,12824105,-0.004587443013972403,-0.00459799762215507
2022-05-27 00:00:00+05:30,120.74154636045525,121.13103521968253,109.91376082843968,112.01699829101562,52469252,-0.053324398488985736,-0.054798798323673736
2022-05-30 00:00:00+05:30,113.45811890068667,114.74343948270665,109.95271858178275,112.21176147460938,40261336,0.001738693114126777,0.0017371833370267709
2022-05-31 00:00:00+05:30,113.26337137742138,119.18360762162642,113.26337137742138,117.82039642333984,57675204,0.049982594293375815,0.04877358716858282
2022-06-01 00:00:00+05:30,117.7814395523316,119.10569941899732,115.87294634276121,116.65192413330078,22780094,-0.009917402466043557,-0.009966907481263831
2022-06-02 00:00:00+05:30,115.13290823427431,119.10568743452859,113.73074597513774,118.7551498413086,25429955,0.018029927269818558,0.017869315800163044
2022-06-03 00:00:00+05:30,119.92361568832888,120.1183601151973,117.74247573015114,118.09302520751953,16747177,-0.005575544594687898,-0.005591145961219901
2022-06-06 00:00:00+05:30,119.26150576344664,121.52053662570333,119.02781004653023,119.92362976074219,30327268,0.015501377409934403,0.015382458423334633
2022-06-07 00:00:00+05:30,120.58576461242414,126.93442886448857,120.11837318259089,126.07756042480469,61411715,0.05131541362065262,0.0500421549785699
2022-06-08 00:00:00+05:30,127.36288331639054,129.62191441275863,126.27231903943887,127.28498077392578,45994327,0.009576806095016543,0.009531239180200046
2022-06-09 00:00:00+05:30,129.31031546658664,130.36194025651088,128.14184876056328,128.95977783203125,31122996,0.013157852936947156,0.013072040310312616
2022-06-10 00:00:00+05:30,127.7523362675805,129.81662231252386,127.24600554297352,128.2586669921875,17812698,-0.005436662900869305,-0.005451495336346035
2022-06-13 00:00:00+05:30,126.1944280507703,127.71343267783308,123.42905394771434,124.28593444824219,12237777,-0.030974378863514174,-0.031464226639595694
2022-06-14 00:00:00+05:30,124.28589960385023,125.06487733638923,120.97524424055943,121.48157501220703,12844437,-0.022563771584330095,-0.022822228723264004
2022-06-15 00:00:00+05:30,122.26055418559031,122.4942498853575,117.46984582851952,117.93722534179688,16223385,-0.029176026653045972,-0.029610111010454077
2022-06-16 00:00:00+05:30,116.18453417549804,118.0540880282183,111.08223909186943,111.822265625,25130676,-0.051849275740335155,-0.053241797529888224
2022-06-17 00:00:00+05:30,110.96538680763777,113.06862452023664,109.56322437048583,110.18640899658203,22922034,-0.014629077843082428,-0.014737137977323123
2022-06-20 00:00:00+05:30,107.96631896658953,108.20000277838933,101.26710568233244,104.6946029663086,28656582,-0.04984104736949724,-0.05112598982531491
2022-06-21 00:00:00+05:30,106.01886384359541,109.21266510468018,105.16198366662432,108.35579681396484,20581784,0.03497022524489113,0.034372658424196345
2022-06-22 00:00:00+05:30,106.68098909604508,106.68098909604508,102.04607435561746,105.0451431274414,31824106,-0.03055354474673344,-0.031030035063128736
2022-06-23 00:00:00+05:30,104.38302570687074,106.25256768144583,102.98086328281043,105.00621032714844,26829020,-0.0003706292279095358,-0.0003706979278970124
2022-06-24 00:00:00+05:30,106.71996012829158,109.83587137291323,105.31779769096022,106.99260711669922,25461812,0.018916945801225715,0.01874024532630969
2022-06-27 00:00:00+05:30,109.05688282457763,111.08222968867969,106.91469405480913,110.22534942626953,24188349,0.030214632549745213,0.029767161649473017
2022-06-28 00:00:00+05:30,111.23801808292248,118.20986612980116,110.73167544550556,116.34032440185547,54387675,0.05547702962535217,0.05399282551647122
2022-06-29 00:00:00+05:30,116.34033070907549,122.61109203324231,113.88654368607985,120.07941436767578,165860322,0.032139243078822544,0.0316335834217254
2022-06-30 00:00:00+05:30,119.18360018006479,120.31311558229754,116.26243350898477,118.05408477783203,38725546,-0.016866584505836446,-0.01701044526302642
2022-07-01 00:00:00+05:30,116.02872562834877,117.74247418505064,101.2671006426855,102.08502960205078,125788305,-0.13526897612931976,-0.14533677546960533
2022-07-04 00:00:00+05:30,101.22815916512627,101.22815916512627,96.67114038435679,98.15119934082031,85993413,-0.03853483979546635,-0.0392969494464781
2022-07-05 00:00:00+05:30,98.93017559045315,100.17654476184369,98.1511978298984,99.24176788330078,44595740,0.011111107656398334,0.011049832769836065
2022-07-06 00:00:00+05:30,95.81426054039201,96.20374940437735,93.36047950865873,94.21735382080078,59092334,-0.050628018521478246,-0.051954585119949215
2022-07-07 00:00:00+05:30,94.45105819084384,96.71009499805476,94.45105819084384,96.2037582397461,36229792,0.021083211726826923,0.020864036083727555
2022-07-08 00:00:00+05:30,98.42383073851295,98.42383073851295,94.2563012519491,94.64579010009766,42778692,-0.016194462338632087,-0.01632702578802281
2022-07-11 00:00:00+05:30,94.64580000919175,98.0733034203726,94.29526238640922,97.76171112060547,31521678,0.032921918843008324,0.032391600487847505
2022-07-12 00:00:00+05:30,97.29432718755545,98.73543491084335,96.20375709261661,96.671142578125,25216226,-0.011155374941576812,-0.0112180627768117
2022-07-13 00:00:00+05:30,95.38582348556903,97.29432254645567,94.56790041072784,96.94377899169922,27166975,0.002820246107610558,0.002816276674989737
2022-07-14 00:00:00+05:30,96.90483119233689,103.29245217003415,96.43744574107329,99.0470199584961,38464081,0.021695471217157314,0.0214634740098969
2022-07-15 00:00:00+05:30,99.39755868328005,100.0207373109572,97.06062545745155,98.57963562011719,18088858,-0.004718812727275923,-0.004729981473385436
2022-07-18 00:00:00+05:30,98.96912197855879,101.81238590996536,98.89121945183939,101.18920135498047,21010247,0.026471651253808792,0.026127340197113824
2022-07-19 00:00:00+05:30,101.65660486340192,103.7598425867724,96.94378670512667,99.63126373291016,33778758,-0.01539628340977739,-0.015516036944236866
2022-07-20 00:00:00+05:30,105.16201052010308,106.40837984373375,102.98087014687883,103.2535171508789,60317150,0.03635659412771508,0.03571128743906815
2022-07-21 00:00:00+05:30,103.60404326938398,103.99353215385536,102.6692723239042,103.68194580078125,20853780,0.00414928868017439,0.0041407041202514705
2022-07-22 00:00:00+05:30,104.22722283640212,104.22722283640212,102.4745229407886,103.17559814453125,11630255,-0.004883662747060313,-0.004895626796121988
2022-07-25 00:00:00+05:30,102.82506927290225,103.17560690453557,100.02074444731994,101.11132049560547,21705935,-0.020007421193081742,-0.02021027999219349
2022-07-26 00:00:00+05:30,101.92925039958875,102.51348375254109,99.51441445288253,99.86495208740234,22172845,-0.012326694994130749,-0.01240329886484215
2022-07-27 00:00:00+05:30,100.56602540844723,101.4228937431484,99.55335202538552,100.1765365600586,20187969,0.0031200583001687043,0.0031152010189821056
2022-07-28 00:00:00+05:30,101.57870257477636,101.65660511097387,99.90390502285362,101.46186065673828,25736737,0.012830590284074184,0.01274897562866073
2022-07-29 00:00:00+05:30,101.61763247280096,104.77249434520512,101.18919238633151,104.49984741210938,19738642,0.029942154970418855,0.029502640441605443
2022-08-01 00:00:00+05:30,104.46094370258675,108.27793075155492,103.75985644366256,107.81053924560547,20592826,0.03168130782468914,0.031189809120274248
2022-08-02 00:00:00+05:30,106.48626708984375,106.75891408511875,104.85042077696895,106.48626708984375,15037928,-0.012283327446724557,-0.012359391031041334
2022-08-03 00:00:00+05:30,105.94097429931615,107.8494674149568,104.22722562172572,105.66832733154297,15853543,-0.007681175992493738,-0.0077108281647708665
2022-08-04 00:00:00+05:30,104.65565879379801,106.83678684571603,104.38301184418005,106.13571166992188,14311959,0.0044231261171803204,0.004413372844251029
2022-08-05 00:00:00+05:30,105.2398955328731,107.88841504666395,104.07142894392007,106.33045959472656,66480753,0.0018348953593523287,0.0018332139953001203
2022-08-08 00:00:00+05:30,106.17466642678419,107.10943732069525,105.20094426932332,106.33045959472656,12451233,0.0,0.0
2022-08-10 00:00:00+05:30,106.25256129364303,106.52520826307885,103.9545792878884,104.22722625732422,15829467,-0.019780158436432216,-0.019978404349221712
2022-08-11 00:00:00+05:30,104.77250964331317,105.94097629361035,102.86401649174594,103.44824981689453,19479706,-0.007473828752829759,-0.007501897753667386
2022-08-12 00:00:00+05:30,104.3051161039882,108.82318943702192,103.9935297580923,108.43370056152344,40876891,0.04819270266489051,0.04706744558425857
2022-08-16 00:00:00+05:30,108.6673838770147,110.53692551179434,106.01886458003423,109.0179214477539,31230003,0.005387816547854474,0.005373354188049184
2022-08-17 00:00:00+05:30,109.01793643068575,109.68007228905974,108.04421421911074,108.78424072265625,15694770,-0.002143507434322567,-0.002145808034540231
2022-08-18 00:00:00+05:30,110.25969764690454,110.29957700580681,107.42843353744773,108.1063461303711,42597708,-0.006231551443314665,-0.006251048600571352
2022-08-19 00:00:00+05:30,109.66153519055233,110.45907362830181,106.91003001421082,107.34867858886719,35382493,-0.007008538986140511,-0.007033214154341216
2022-08-22 00:00:00+05:30,107.26890947546552,107.26890947546552,103.52048161542123,105.19530487060547,31231393,-0.020059620170164272,-0.020263546076489725
2022-08-23 00:00:00+05:30,105.19531772297712,107.02965860993245,103.75975823441921,106.67076873779297,24268146,0.01402594791661449,0.013928494502937205
2022-08-24 00:00:00+05:30,107.4284303953455,109.58178184889701,107.26892513387342,108.4652328491211,22730039,0.016822454103983198,0.01668252375705137
2022-08-25 00:00:00+05:30,109.26276712518275,110.17993147048898,108.58485457815054,108.90387725830078,14620592,0.0040441014844807555,0.004035946086183628
2022-08-26 00:00:00+05:30,108.86400141633729,110.25969374218776,108.54499089535999,108.98362731933594,12105053,0.0007322977201813519,0.0007320297210346993
2022-08-29 00:00:00+05:30,107.02965463519214,108.94375416463764,106.67076477638071,108.38546752929688,9198908,-0.005488528917159119,-0.005503646231916015
2022-08-30 00:00:00+05:30,109.9805545605682,111.53576437508177,109.70142338654476,110.5388412475586,21720398,0.019867734737405218,0.019672947061987855
2022-09-01 00:00:00+05:30,107.66770026934539,108.66462341998748,106.98978765911995,107.42843627929688,20349294,-0.028138570417033493,-0.028542046842090052
2022-09-02 00:00:00+05:30,107.4284275349882,108.265845347259,105.51434010934442,105.87322998046875,17495310,-0.014476672589600392,-0.014582482034906086
2022-09-05 00:00:00+05:30,105.99284762455338,106.79038601802473,105.79346302618555,106.39161682128906,14865879,0.004896297590202492,0.004884349709538327
2022-09-06 00:00:00+05:30,106.9499201763155,106.98978736665457,105.03582043063182,105.35484313964844,10870488,-0.009744881341376188,-0.00979267343654211
2022-09-07 00:00:00+05:30,104.47752817981647,106.03272559287396,103.71986914981103,105.67383575439453,12042788,0.003027792602977586,0.0030232180704521383
2022-09-08 00:00:00+05:30,104.99592387106647,106.98976984028133,104.8762979807016,105.15544128417969,14629497,-0.004905608531327377,-0.00491768052535857
2022-09-09 00:00:00+05:30,105.67384008151382,107.02965295432594,105.23519151897948,106.87014770507812,12327341,0.01630639746225304,0.016174875997870153
2022-09-12 00:00:00+05:30,107.66768612078766,107.9866966192833,106.55113720658248,106.87014770507812,13500202,0.0,0.0
2022-09-13 00:00:00+05:30,107.0296616220265,107.78732074441481,106.47138711971256,106.79039764404297,10846178,-0.0007462332816760009,-0.0007465118523262149
2022-09-14 00:00:00+05:30,105.63397046170726,106.94991627058343,105.27508057545798,106.23212432861328,8597956,-0.005227748259637899,-0.005241460746735704
2022-09-15 00:00:00+05:30,106.55113950714808,107.18916051791498,105.27507314667285,105.75360107421875,10810473,-0.0045045061220303495,-0.004514681979371993
2022-09-16 00:00:00+05:30,104.55729213411078,105.27507184709822,103.67999500093006,104.67691802978516,20909579,-0.010181053254895489,-0.010233234654118739
2022-09-19 00:00:00+05:30,105.35482399766879,107.1492853378825,103.44072459975894,104.11863708496094,19411428,-0.005333372011061321,-0.005347645211712049
2022-09-20 00:00:00+05:30,104.79655261414453,106.55114702597943,104.71680606690668,106.23212432861328,13080582,0.02029883700770818,0.02009556184520278
2022-09-21 00:00:00+05:30,105.43458382209764,106.23212229604613,103.7198809708969,104.39778137207031,11156865,-0.01726730937685761,-0.017418128039919267
2022-09-22 00:00:00+05:30,103.99900182235805,104.35790383562255,102.16467324974907,102.60330963134766,11366882,-0.01718879191816558,-0.017338234165469757
2022-09-23 00:00:00+05:30,102.2843027291399,102.96221525634152,101.68614891201042,102.56344604492188,10407849,-0.000388521447982626,-0.0003885969419954449
2022-09-26 00:00:00+05:30,101.52664351391728,102.72295114643916,97.81808863615241,98.45611572265625,12848954,-0.04004672698367262,-0.040870669646195346
2022-09-27 00:00:00+05:30,99.1739018544897,102.00516569492665,98.77513264230058,99.25365447998047,14465123,0.00810044913381347,0.008067816602720157
2022-09-28 00:00:00+05:30,98.85488356284598,98.85488356284598,96.90091689071333,97.73833465576172,15267018,-0.015267143886620205,-0.015384886662327624
2022-09-29 00:00:00+05:30,98.49599256493977,102.24442061732277,98.49599256493977,101.00823974609375,20597761,0.03345570703500078,0.03290824197407094
2022-09-30 00:00:00+05:30,100.09106632819754,105.59407626251766,100.09106632819754,101.12786865234375,33530494,0.0011843479952795555,0.0011836472084549854
2022-10-03 00:00:00+05:30,105.03581121341064,107.66769052685005,104.15852622191147,105.59408569335938,50966493,0.04416405784610711,0.043216620645449844
2022-10-04 00:00:00+05:30,107.58793612434044,107.66769484015876,105.11557413710113,106.79039764404297,14137567,0.011329346173398758,0.011265649771947217
2022-10-06 00:00:00+05:30,108.86399239073545,108.90387174491916,105.5940800591963,105.79346466064453,14570735,-0.00933541784085723,-0.009379265961032779
2022-10-07 00:00:00+05:30,105.31495724204045,107.06953943955794,104.63704467575195,106.9100341796875,13532236,0.010554239079177519,0.010498931907630293
2022-10-10 00:00:00+05:30,106.07260332232792,106.87014169317249,105.43457019175831,106.27198791503906,10183057,-0.0059680671654828155,-0.005985947253533297
2022-10-11 00:00:00+05:30,106.27199957051923,106.47138418509806,103.87938419557321,104.55729675292969,13176461,-0.01613493071645755,-0.016266516044183277
2022-10-12 00:00:00+05:30,104.55729111638456,105.27507082238537,102.96221428574236,104.75667572021484,9401804,0.0019068871659555509,0.0019050713646091566
