Date,Open,High,Low,Close,Volume,Daily_Return,Log_Return,Rolling_Volatility_5,Rolling_Volatility_20,Moving_Average_5,Moving_Average_20,Volume_Change,Momentum_5,Future_Volatility_5
2024-11-19,226.97999572753903,230.16000366210935,226.66000366210935,228.27999877929688,36211800,0.0011402267431117,0.0011395771783195,0.18093343816401242,0.18274833919467595,226.9279998779297,227.2224998474121,-0.18868926394181973,0.01806182548689428,0.09168751815602354
2024-11-20,228.05999755859372,229.92999267578125,225.88999938964844,229.0,35169600,0.0031540267415159,0.0031490632331268,0.18091752561321986,0.16691063974841416,227.7040008544922,227.1345001220703,-0.028780673703047044,0.01723527437353023,0.10177942233647205
2024-11-21,228.8800048828125,230.16000366210935,225.7100067138672,228.5200042724609,42108300,-0.0020960512119609,-0.0020982510017555,0.15774093076403864,0.16701657629502198,227.76400146484374,227.03199996948243,0.19729254810973118,0.0013145344411231719,0.08243464629299498
2024-11-22,228.05999755859372,230.72000122070312,228.05999755859372,229.8699951171875,38168300,0.005907539031537,0.0058901579422157,0.09269001073205647,0.167936357061036,228.73800048828124,226.95499954223632,-0.09356825138986846,0.021644422743055447,0.08177273816389864
2024-11-25,231.4600067138672,233.25,229.7400054931641,232.8699951171875,90152800,0.0130508551082129,0.0129664264824684,0.09044466810918193,0.17171554743032252,229.70799865722657,226.9284996032715,1.361981015659592,0.02127002347974405,0.08079627176932919
2024-11-26,233.3300018310547,235.57000732421875,233.3300018310547,235.05999755859372,45986200,0.0094043993959125,0.0093604533412285,0.09168751815602354,0.17495911754218296,231.06399841308593,226.9979995727539,-0.4899082446690508,0.029700362780586076,0.09236774754757851
2024-11-27,234.47000122070312,235.69000244140625,233.80999755859372,234.92999267578125,33498400,-0.0005530710633998,-0.0005532240636165,0.10177942233647205,0.1649488160859766,232.2499969482422,227.2394989013672,-0.27155537965737553,0.025895164523062286,0.08910966841958425
2024-11-29,234.80999755859372,237.80999755859372,233.97000122070312,237.3300018310547,28481400,0.0102158482530818,0.0101640191618601,0.08243464629299498,0.15090523414537188,234.01199645996093,227.81049880981445,-0.14976834714493825,0.038552412891125876,0.09669869703943594
2024-12-02,237.2700042724609,240.7899932861328,237.16000366210935,239.58999633789065,48137100,0.0095225824354256,0.0094775284417272,0.08177273816389864,0.1405450940353782,235.95599670410155,228.6444984436035,0.6901240809791653,0.04228477586101609,0.1244059935654278
2024-12-03,239.80999755859372,242.75999450683597,238.8999938964844,242.6499938964844,38861000,0.0127718085285926,0.0126909368392791,0.08079627176932919,0.14101205554761348,237.91199645996093,229.67649841308594,-0.19270167916222625,0.041997676748244395,0.10878380441625318
2024-12-04,242.8699951171875,244.1100006103516,241.25,243.00999450683597,44383900,0.0014836209330593,0.0014825214548608,0.09236774754757851,0.1411743171474366,239.5019958496094,230.6544982910156,0.14211934844702911,0.03382113941467457,0.1277961359676192
2024-12-05,243.9900054931641,244.5399932861328,242.1300048828125,243.0399932861328,40033900,0.0001234466893336,0.0001234390704185,0.08910966841958425,0.1392938914803726,241.12399597167968,231.6704978942871,-0.09800851209560224,0.03452092479968649,0.1266679719886141
2024-12-06,242.91000366210935,244.6300048828125,242.0800018310547,242.83999633789065,36870600,-0.0008228972752098,-0.0008232360410316,0.09669869703943594,0.12531828821253213,242.22599487304691,232.4384979248047,-0.07901553433465136,0.023216594886129593,0.1234548110822227
2024-12-09,241.8300018310547,247.2400054931641,241.75,246.75,44649200,0.0161011518739646,0.0159729031316961,0.1244059935654278,0.13120735864608285,243.65799560546878,233.42799758911133,0.21097025814605685,0.029884401567466412,0.09919723246997769
2024-12-10,246.88999938964844,248.2100067138672,245.33999633789065,247.7700042724609,36914800,0.0041337559167615,0.0041252354208012,0.10878380441625318,0.11629638802089103,244.68199768066407,234.60499801635743,-0.17322594805730007,0.02110039359061644,0.10892628492936558
2024-12-11,247.9600067138672,250.8000030517578,246.25999450683597,246.4900054931641,45205800,-0.0051660764306615,-0.0051794667403228,0.1277961359676192,0.12061779326794554,245.37799987792968,235.71799850463867,0.22459826411087147,0.014320443870592392,0.21390669259300185
2024-12-12,246.88999938964844,248.7400054931641,245.67999267578125,247.9600067138672,32777500,0.0059637355995916,0.0059460229160608,0.1266679719886141,0.12065523247831325,246.36200256347655,236.85999908447266,-0.274927111122909,0.020243637111781787,0.21546996060520784
2024-12-13,247.82000732421875,249.2899932861328,246.2400054931641,248.1300048828125,33155300,0.0006855870476785,0.0006853521402394,0.1234548110822227,0.11677413838510832,247.42000427246094,237.85549926757812,0.011526199374571,0.021783926143538856,0.24677923429996781
2024-12-16,247.9900054931641,251.3800048828125,247.6499938964844,251.0399932861328,51694800,0.0117276764037248,0.0116594401901393,0.09919723246997769,0.0971986078458741,248.2780029296875,239.15749893188476,0.5591715351693394,0.017385991027893954,0.23974629609843037
2024-12-17,250.0800018310547,253.8300018310547,249.77999877929688,253.47999572753903,51356400,0.0097195765880424,0.0096726453595881,0.10892628492936558,0.0940929027875257,249.4200012207031,240.43049850463868,-0.006546112955268191,0.02304553156805511,0.2429380187676123
2024-12-18,252.16000366210935,254.27999877929688,247.7400054931641,248.0500030517578,56774100,-0.0214217798931077,-0.021654556550045,0.21390669259300185,0.13383264340129541,249.73200073242188,241.41899871826172,0.1054922073977147,0.006328847108719726,0.1039373515617591
2024-12-19,247.5,252.0,247.08999633789065,249.7899932861328,60882300,0.0070146753193627,0.0069901869364548,0.21546996060520784,0.13414470158921785,250.097998046875,242.45849838256837,0.07236046013939457,0.00738016826389809,0.18941368800127814
2024-12-20,248.0399932861328,255.0,245.69000244140625,254.4900054931641,147495300,0.0188158546513406,0.0186410260862359,0.24677923429996781,0.14095976351790948,251.3699981689453,243.75699844360352,1.422630222577005,0.025631727260696735,0.175575552825998
2024-12-23,254.7700042724609,255.6499938964844,253.4499969482422,255.2700042724609,40858800,0.003064948573463,0.0030602611938599,0.23974629609843037,0.14118217216093382,252.21600036621095,245.0269989013672,-0.7229823594378939,0.016849948611601384,0.17259927799317984
2024-12-24,255.4900054931641,258.2099914550781,255.2899932861328,258.20001220703125,23234700,0.0114780737475248,0.0114127004233637,0.2429380187676123,0.14015847269119278,253.16000366210938,246.2934997558594,-0.4313415959352698,0.018620863811934285,0.1719098495444768
2024-12-26,258.19000244140625,260.1000061035156,257.6300048828125,259.0199890136719,27237100,0.0031757427105896,0.0031707106904939,0.1039373515617591,0.13941989861077525,255.3540008544922,247.4914993286133,0.1722595944858336,0.04422489750836678,0.1461807086271463
2024-12-27,257.8299865722656,258.70001220703125,253.05999755859372,255.58999633789065,42355300,-0.0132421929629539,-0.0133306526011649,0.18941368800127814,0.15273332504705053,256.5140014648438,248.52449951171874,0.555059092194103,0.02321951722507154,0.19863674180571117
2024-12-30,252.22999572753903,253.5,250.75,252.1999969482422,35557500,-0.0132634275136764,-0.0133521723490233,0.175575552825998,0.16304606644041755,256.0559997558594,249.26799926757812,-0.16049467244949278,-0.00899842231715231,0.19613382107712218
2024-12-31,252.44000244140625,253.27999877929688,249.42999267578125,250.4199981689453,39480700,-0.0070578858082308,-0.0070829105014054,0.17259927799317984,0.1649575102501626,255.08599853515625,249.80949935913085,0.11033396611122837,-0.01899951432734326,0.20926861831428895
2025-01-02,248.92999267578125,249.1000061035156,241.82000732421875,243.8500061035156,55740700,-0.0262358921550556,-0.02658619374301,0.1719098495444768,0.1890227497625895,252.21599731445312,249.86949996948243,0.41184680109521876,-0.055577093048351456,0.19604509720388733
2025-01-03,243.3600006103516,244.17999267578125,241.88999938964844,243.3600006103516,40244100,-0.0020094545044057,-0.0020114761668548,0.1461807086271463,0.1891266190401855,249.08399963378906,249.8870002746582,-0.27801229622161183,-0.06045860963453942,0.19480371771148658
2025-01-06,244.30999755859372,247.3300018310547,243.1999969482422,245.0,45045600,0.0067389849832975,0.0067163795257254,0.19863674180571117,0.19059266247590706,246.96600036621095,249.98500061035156,0.1193094142992388,-0.04143353217897716,0.15494151545975432
2025-01-07,242.97999572753903,245.5500030517578,241.3500061035156,242.2100067138672,40856000,-0.0113877276985012,-0.0114530643672932,0.19613382107712218,0.19517850290308755,244.96800231933594,249.9535011291504,-0.09300797414175854,-0.03961138126589747,0.25655044744452765
2025-01-08,241.9199981689453,243.7100067138672,240.0500030517578,242.6999969482422,37628900,0.0020229974847978,0.0020209539809235,0.20926861831428895,0.1859779123056162,243.42400207519532,249.7510009765625,-0.07898717446641867,-0.030828213709573005,0.35973770748060635
2025-01-10,240.00999450683597,240.16000366210935,233.0,236.8500061035156,61710900,-0.0241037944717161,-0.0243990450190567,0.19604509720388733,0.2027119571596714,242.0240020751953,249.20500106811522,0.6399868186420543,-0.02870617110843321,0.3632493890266336
2025-01-13,233.52999877929688,234.6699981689453,229.72000122070312,234.3999938964844,49630700,-0.0103441509136397,-0.0103980234753331,0.19480371771148658,0.2045489911420962,240.23200073242188,248.60050048828126,-0.19575472080296996,-0.036817910467600745,0.4110412444430875
2025-01-14,234.75,236.1199951171875,232.47000122070312,233.27999877929688,39435300,-0.004778136289893,-0.0047895880764556,0.15494151545975432,0.20219567721381249,237.88800048828125,247.86650009155272,-0.20542527105199004,-0.04783673967633928,0.4256015310337055
2025-01-15,234.63999938964844,238.9600067138672,234.42999267578125,237.8699951171875,39832000,0.019675910330543,0.0194848418376736,0.25655044744452765,0.21725478780798618,237.0199981689453,247.35349960327147,0.010059515205919523,-0.017918382710780056,0.3619306998380195
2025-01-16,237.3500061035156,238.00999450683597,228.02999877929688,228.25999450683597,71759100,-0.0404002220020106,-0.0412389793651142,0.35973770748060635,0.2512652361320971,234.13199768066406,246.21449966430663,0.8015439847358907,-0.05949733260394585,0.2553398413924452
2025-01-17,232.1199951171875,232.2899932861328,228.47999572753903,229.97999572753903,68488300,0.0075352723302182,0.0075070239829146,0.3632493890266336,0.2497287018251776,232.75799560546875,245.03949966430665,-0.045580281803980216,-0.029005742870760187,0.36159261425272166
2025-01-21,224.0,224.4199981689453,219.3800048828125,222.63999938964844,98070400,-0.0319158034361668,-0.0324362155667792,0.4110412444430875,0.26197515460776005,230.40599670410157,243.76899948120118,0.43192924922943043,-0.05017062633555103,0.2961382840928472
2025-01-22,219.7899932861328,224.1199951171875,219.7899932861328,223.8300018310547,64126500,0.005344962471562,0.0053307288558857,0.4256015310337055,0.2609982924568293,228.51599731445313,242.47099990844725,-0.3461176868861553,-0.040509246389283105,0.29744866032135864
2025-01-23,224.7400054931641,227.02999877929688,222.3000030517578,223.66000366210935,60234800,-0.0007594967946863,-0.000759785358495,0.3619306998380195,0.24585717005848953,225.6739990234375,240.92949981689452,-0.06068785915339214,-0.05973847793656173,0.320333043793943
2025-01-24,224.77999877929688,225.6300048828125,221.41000366210935,222.77999877929688,54697900,-0.0039345652705163,-0.0039423260359647,0.2553398413924452,0.2435072838100234,224.5779998779297,239.30499954223632,-0.09192194545345878,-0.024007692365799027,0.3295433948203182
2025-01-27,224.0200042724609,232.1499938964844,223.97999572753903,229.8600006103516,94863400,0.0317802400118902,0.0312856986582987,0.36159261425272166,0.27180243816002714,224.5540008544922,237.88799896240235,0.7343152113700893,-0.0005217632812273276,0.40338494213972154
2025-01-28,230.8500061035156,240.19000244140625,230.80999755859372,238.25999450683597,75707600,0.036543956643956,0.0358920607199486,0.2961382840928472,0.3084883290586576,227.6779998779297,236.84999923706056,-0.2019303545940795,0.07015808102770671,0.32069012975150957
2025-01-29,234.1199951171875,239.8600006103516,234.00999450683597,239.3600006103516,45486100,0.004616830894303,0.0046062060201634,0.29744866032135864,0.30799939459509146,230.78399963378905,236.0384994506836,-0.39918713576972453,0.0693830078731752,0.312498340245833
2025-01-30,238.6699981689453,240.7899932861328,237.2100067138672,237.58999633789065,55658300,-0.0073947370820001,-0.0074222136889137,0.320333043793943,0.3061411319350365,233.56999816894532,235.30799942016603,0.22363315386458726,0.06228200146516061,0.31818963465848493
